id_incidencia,ubicacion,lat,lon,descripcion,nivel_incidencia,estado,fecha,hora,verificacion_usuario,id_tipo_incidencia,id_usuario,id_numero_emergencia,id_denuncia
791,"-6.863068,-79.816033",-6.863068,-79.816033,Bache grande en la pista principal,B,3,2025-07-04,07:22:11,0,1,8,1.0,
792,"-6.864409,-79.8255",-6.864409,-79.8255,Mototaxi no respeta paradero establecido,B,2,2025-07-04,21:40:26,1,5,24,,4.0
793,"-6.857118,-79.80367",-6.857118,-79.80367,Falta de recojo de basura hace 3 días,B,2,2025-07-05,08:14:43,1,1,13,,12.0
794,"-6.864422,-79.816631",-6.864422,-79.816631,Comerciante no respeta horarios establecidos,C,2,2025-07-06,14:25:16,1,3,21,,7.0
795,"-6.867341,-79.815623",-6.867341,-79.815623,Acumulación de basura en canal de regadío,C,2,2025-07-04,06:37:45,0,4,15,,2.0
796,"-6.865241,-79.818711",-6.865241,-79.818711,Obstrucción de vereda por mercadería,B,2,2025-07-06,15:47:29,0,3,8,3.0,
797,"-6.859354,-79.823587",-6.859354,-79.823587,Mototaxi no respeta paradero establecido,C,P,2025-07-04,22:51:12,1,5,15,2.0,
798,"-6.863593,-79.826326",-6.863593,-79.826326,Hurto en tienda del barrio,B,3,2025-07-04,00:52:14,0,2,22,3.0,
799,"-6.861356,-79.818651",-6.861356,-79.818651,Chofer de combi maneja imprudentemente,A,2,2025-07-06,19:12:54,0,5,18,6.0,
800,"-6.860515,-79.815174",-6.860515,-79.815174,Comerciante no respeta horarios establecidos,B,2,2025-07-04,15:37:54,1,3,20,,7.0
801,"-6.859473,-79.821874",-6.859473,-79.821874,Paradero informal genera congestión,B,2,2025-07-04,10:50:35,1,5,19,4.0,
802,"-6.860857,-79.814585",-6.860857,-79.814585,Local comercial sin autorización municipal,C,P,2025-07-04,09:09:41,1,3,24,,4.0
803,"-6.858119,-79.812672",-6.858119,-79.812672,Quema de basura contamina el aire,C,2,2025-07-06,08:25:54,1,4,2,,4.0
804,"-6.860778,-79.820928",-6.860778,-79.820928,Chofer de combi maneja imprudentemente,C,3,2025-07-04,05:10:26,0,5,17,2.0,
805,"-6.861897,-79.817884",-6.861897,-79.817884,Violencia familiar reportada por vecinos,A,1,2025-07-05,00:13:38,1,2,3,,4.0
806,"-6.863305,-79.818246",-6.863305,-79.818246,Vehículo de carga obstruye tránsito,B,1,2025-07-04,18:23:32,1,5,24,6.0,
807,"-6.869647,-79.824299",-6.869647,-79.824299,Venta de comida en mal estado,C,P,2025-07-04,12:45:12,1,3,19,,4.0
808,"-6.862571,-79.817335",-6.862571,-79.817335,Local comercial sin autorización municipal,C,P,2025-07-04,14:56:14,1,3,12,6.0,
809,"-6.863032,-79.821197",-6.863032,-79.821197,Mototaxi no respeta paradero establecido,C,3,2025-07-05,13:51:52,0,5,15,3.0,
810,"-6.866049,-79.817368",-6.866049,-79.817368,Obstrucción de vereda por mercadería,C,P,2025-07-04,14:08:14,0,3,14,,8.0
811,"-6.858309,-79.819594",-6.858309,-79.819594,Falta de recojo de basura hace 3 días,A,1,2025-07-05,19:59:16,0,1,16,5.0,
812,"-6.851366,-79.814758",-6.851366,-79.814758,Local comercial sin autorización municipal,C,3,2025-07-05,09:31:45,0,3,5,4.0,
813,"-6.857009,-79.821153",-6.857009,-79.821153,Local comercial sin autorización municipal,A,2,2025-07-05,17:24:36,0,3,24,,8.0
814,"-6.86364,-79.817485",-6.86364,-79.817485,Paradero informal genera congestión,A,1,2025-07-05,18:27:38,0,5,21,,12.0
815,"-6.868295,-79.819957",-6.868295,-79.819957,Violencia familiar reportada por vecinos,B,1,2025-07-05,23:19:21,1,2,5,2.0,
816,"-6.871008,-79.816625",-6.871008,-79.816625,Vehículo de carga obstruye tránsito,C,P,2025-07-06,05:17:19,1,5,17,2.0,
817,"-6.863371,-79.816315",-6.863371,-79.816315,Acumulación de basura en canal de regadío,C,P,2025-07-05,16:42:10,0,4,14,6.0,
818,"-6.863525,-79.815757",-6.863525,-79.815757,Alcantarilla tapada genera mal olor,B,3,2025-07-05,18:54:09,0,1,2,,8.0
819,"-6.864078,-79.819438",-6.864078,-79.819438,Consumo de alcohol en vía pública,C,P,2025-07-06,11:06:57,1,2,16,2.0,
820,"-6.869083,-79.815687",-6.869083,-79.815687,Quema de basura contamina el aire,C,2,2025-07-07,14:25:30,0,4,17,3.0,
821,"-6.865771,-79.815678",-6.865771,-79.815678,Obstrucción de vereda por mercadería,B,3,2025-07-05,09:27:15,1,3,3,,12.0
822,"-6.862459,-79.818217",-6.862459,-79.818217,Paradero informal genera congestión,A,1,2025-07-05,05:54:05,0,5,7,,11.0
823,"-6.877814,-79.806217",-6.877814,-79.806217,Consumo de alcohol en vía pública,B,2,2025-07-05,08:19:46,1,2,9,4.0,
824,"-6.859747,-79.814195",-6.859747,-79.814195,Arrojo de desmonte en terreno baldío,C,2,2025-07-05,03:03:41,0,4,1,,1.0
825,"-6.859716,-79.818815",-6.859716,-79.818815,Semáforo malogrado en el cruce,C,2,2025-07-06,19:22:06,1,1,3,2.0,
826,"-6.861014,-79.816016",-6.861014,-79.816016,Obstrucción de vereda por mercadería,A,1,2025-07-05,12:54:12,1,3,3,,5.0
827,"-6.868353,-79.81768",-6.868353,-79.81768,Quema de basura contamina el aire,C,P,2025-07-05,20:30:58,0,4,23,,10.0
828,"-6.865655,-79.819376",-6.865655,-79.819376,Fuga de agua en tubería principal,C,3,2025-07-06,10:59:09,0,1,21,1.0,
829,"-6.857598,-79.819149",-6.857598,-79.819149,Violencia familiar reportada por vecinos,A,1,2025-07-07,22:37:06,1,2,24,4.0,
830,"-6.863722,-79.818656",-6.863722,-79.818656,Vandalismo en propiedad municipal,B,2,2025-07-05,09:39:29,0,2,1,,7.0
831,"-6.870572,-79.821214",-6.870572,-79.821214,Tala de árbol sin autorización,B,3,2025-07-06,02:47:40,1,4,18,4.0,
832,"-6.867841,-79.818343",-6.867841,-79.818343,Vendedor ambulante sin licencia,A,2,2025-07-05,09:09:21,0,3,19,,4.0
833,"-6.864219,-79.818294",-6.864219,-79.818294,Contaminación sonora por construcción,C,2,2025-07-07,13:43:36,0,4,5,,3.0
834,"-6.865909,-79.811179",-6.865909,-79.811179,Vehículo de carga obstruye tránsito,B,3,2025-07-06,07:50:48,1,5,15,2.0,
835,"-6.859973,-79.820786",-6.859973,-79.820786,Vandalismo en propiedad municipal,A,2,2025-07-07,22:02:42,0,2,9,3.0,
836,"-6.863387,-79.816397",-6.863387,-79.816397,Arrojo de desmonte en terreno baldío,B,2,2025-07-05,10:46:10,0,4,16,6.0,
837,"-6.864374,-79.814962",-6.864374,-79.814962,Violencia familiar reportada por vecinos,B,3,2025-07-07,21:28:37,0,2,23,2.0,
838,"-6.858766,-79.827428",-6.858766,-79.827428,Alcantarilla tapada genera mal olor,B,3,2025-07-05,07:55:21,0,1,24,,8.0
839,"-6.856902,-79.802335",-6.856902,-79.802335,Ruido excesivo por música de cantina,C,P,2025-07-06,08:38:48,0,3,20,,7.0
840,"-6.859867,-79.808469",-6.859867,-79.808469,"Parque sin mantenimiento, grass alto",A,1,2025-07-07,07:23:11,0,1,4,,11.0
841,"-6.86215,-79.819904",-6.86215,-79.819904,Fuga de agua en tubería principal,A,1,2025-07-06,11:06:02,0,1,8,,8.0
842,"-6.863722,-79.820656",-6.863722,-79.820656,Acumulación de basura en canal de regadío,B,2,2025-07-08,08:43:54,1,4,15,,10.0
843,"-6.861973,-79.816854",-6.861973,-79.816854,Poste de alumbrado público no funciona,B,2,2025-07-07,07:01:58,0,1,7,2.0,
844,"-6.868095,-79.819851",-6.868095,-79.819851,Poste de alumbrado público no funciona,C,P,2025-07-06,18:42:17,1,1,9,1.0,
845,"-6.864418,-79.818381",-6.864418,-79.818381,Local comercial sin autorización municipal,B,2,2025-07-08,16:05:52,1,3,21,,12.0
846,"-6.864932,-79.809781",-6.864932,-79.809781,Violencia familiar reportada por vecinos,A,1,2025-07-07,14:19:51,0,2,22,6.0,
847,"-6.862328,-79.81854",-6.862328,-79.81854,Poste de alumbrado público no funciona,C,3,2025-07-06,08:47:33,0,1,21,2.0,
848,"-6.863363,-79.814449",-6.863363,-79.814449,Chofer de combi maneja imprudentemente,B,1,2025-07-06,06:22:54,0,5,19,2.0,
849,"-6.868401,-79.822486",-6.868401,-79.822486,Vendedor ambulante sin licencia,A,2,2025-07-06,17:04:10,0,3,25,,2.0
850,"-6.871513,-79.82281",-6.871513,-79.82281,Contaminación sonora por construcción,B,2,2025-07-08,10:15:03,0,4,10,1.0,
851,"-6.865725,-79.816978",-6.865725,-79.816978,Vehículo de carga obstruye tránsito,A,1,2025-07-06,19:13:15,0,5,21,4.0,
852,"-6.866274,-79.8191",-6.866274,-79.8191,Tala de árbol sin autorización,B,3,2025-07-06,13:10:52,0,4,12,4.0,
853,"-6.856149,-79.825038",-6.856149,-79.825038,Ruido excesivo por música de cantina,A,2,2025-07-06,09:34:54,1,3,5,2.0,
854,"-6.866523,-79.809745",-6.866523,-79.809745,Quema de basura contamina el aire,C,2,2025-07-06,15:55:40,1,4,10,3.0,
855,"-6.868165,-79.81808",-6.868165,-79.81808,Vendedor ambulante sin licencia,C,P,2025-07-07,14:08:02,0,3,12,3.0,
856,"-6.869232,-79.821817",-6.869232,-79.821817,Falta de recojo de basura hace 3 días,C,2,2025-07-06,08:25:38,1,1,13,,9.0
857,"-6.862829,-79.816522",-6.862829,-79.816522,Fuga de agua en tubería principal,B,2,2025-07-06,07:01:46,1,1,21,,2.0
858,"-6.863346,-79.823508",-6.863346,-79.823508,Chofer de combi maneja imprudentemente,B,3,2025-07-08,22:48:45,1,5,6,5.0,
859,"-6.864995,-79.81862",-6.864995,-79.81862,Fuga de agua en tubería principal,B,3,2025-07-06,06:24:04,0,1,21,,12.0
860,"-6.867466,-79.822165",-6.867466,-79.822165,Fuga de agua en tubería principal,B,2,2025-07-06,16:30:50,1,1,18,2.0,
861,"-6.862501,-79.816007",-6.862501,-79.816007,Vehículo de carga obstruye tránsito,A,2,2025-07-07,13:54:05,0,5,24,,6.0
862,"-6.861027,-79.816938",-6.861027,-79.816938,Chofer de combi maneja imprudentemente,A,1,2025-07-06,23:11:33,0,5,3,,5.0
863,"-6.865121,-79.8221",-6.865121,-79.8221,Chofer de combi maneja imprudentemente,B,2,2025-07-06,15:41:17,1,5,17,5.0,
864,"-6.869207,-79.818307",-6.869207,-79.818307,Mototaxi no respeta paradero establecido,B,3,2025-07-08,08:13:05,1,5,1,2.0,
865,"-6.862741,-79.817036",-6.862741,-79.817036,Obstrucción de vereda por mercadería,C,P,2025-07-06,08:00:39,1,3,19,,12.0
866,"-6.865537,-79.815537",-6.865537,-79.815537,Alcantarilla tapada genera mal olor,B,3,2025-07-06,08:04:49,0,1,14,1.0,
867,"-6.870574,-79.821072",-6.870574,-79.821072,Vandalismo en propiedad municipal,C,P,2025-07-06,22:09:22,1,2,15,,6.0
868,"-6.864555,-79.812942",-6.864555,-79.812942,Ciclista transita por vereda peatonal,C,2,2025-07-06,11:09:24,1,5,11,5.0,
869,"-6.867087,-79.822892",-6.867087,-79.822892,Comerciante no respeta horarios establecidos,C,2,2025-07-07,17:37:36,1,3,20,,12.0
870,"-6.860743,-79.812117",-6.860743,-79.812117,Semáforo malogrado en el cruce,C,2,2025-07-06,18:07:13,1,1,24,,11.0
871,"-6.862313,-79.818356",-6.862313,-79.818356,Chofer de combi maneja imprudentemente,B,2,2025-07-07,16:22:37,1,5,8,,5.0
872,"-6.862562,-79.817238",-6.862562,-79.817238,Quema de basura contamina el aire,C,3,2025-07-07,00:00:17,0,4,2,2.0,
873,"-6.8623,-79.820549",-6.8623,-79.820549,Bache grande en la pista principal,C,2,2025-07-07,07:40:32,0,1,5,6.0,
874,"-6.860871,-79.822188",-6.860871,-79.822188,Local comercial sin autorización municipal,A,2,2025-07-10,17:37:07,0,3,18,4.0,
875,"-6.861809,-79.815412",-6.861809,-79.815412,Local comercial sin autorización municipal,C,3,2025-07-07,16:00:07,1,3,7,5.0,
876,"-6.862506,-79.813909",-6.862506,-79.813909,Arrojo de desmonte en terreno baldío,C,2,2025-07-07,09:28:19,0,4,11,,7.0
877,"-6.86552,-79.822461",-6.86552,-79.822461,Mototaxi no respeta paradero establecido,B,3,2025-07-09,12:08:21,0,5,12,2.0,
878,"-6.86625,-79.817752",-6.86625,-79.817752,Poste de alumbrado público no funciona,B,2,2025-07-07,00:10:31,1,1,7,,6.0
879,"-6.873212,-79.825782",-6.873212,-79.825782,Chofer de combi maneja imprudentemente,B,3,2025-07-09,12:49:53,0,5,13,,3.0
880,"-6.852915,-79.831346",-6.852915,-79.831346,Vehículo de carga obstruye tránsito,B,2,2025-07-09,23:49:36,0,5,6,,2.0
881,"-6.865097,-79.817581",-6.865097,-79.817581,Consumo de alcohol en vía pública,B,2,2025-07-07,02:55:50,1,2,14,6.0,
882,"-6.863472,-79.812973",-6.863472,-79.812973,Vandalismo en propiedad municipal,C,P,2025-07-09,22:46:15,1,2,3,5.0,
883,"-6.866384,-79.818429",-6.866384,-79.818429,Ruido excesivo por música de cantina,C,2,2025-07-07,11:29:44,0,3,11,3.0,
884,"-6.858629,-79.810701",-6.858629,-79.810701,Ruido excesivo por música de cantina,A,1,2025-07-07,15:29:44,0,3,13,6.0,
885,"-6.86211,-79.818942",-6.86211,-79.818942,Bache grande en la pista principal,A,1,2025-07-07,19:06:50,1,1,11,3.0,
886,"-6.871101,-79.808202",-6.871101,-79.808202,Alcantarilla tapada genera mal olor,B,2,2025-07-07,16:56:18,1,1,6,,5.0
887,"-6.869347,-79.814021",-6.869347,-79.814021,Venta de comida en mal estado,A,1,2025-07-10,12:13:58,1,3,16,,6.0
888,"-6.864418,-79.817014",-6.864418,-79.817014,Hurto en tienda del barrio,B,3,2025-07-08,02:41:02,1,2,7,4.0,
889,"-6.862251,-79.819032",-6.862251,-79.819032,Hurto en tienda del barrio,A,1,2025-07-08,09:32:44,0,2,20,5.0,
890,"-6.870453,-79.824583",-6.870453,-79.824583,Paradero informal genera congestión,B,1,2025-07-08,06:56:18,0,5,6,1.0,
891,"-6.863316,-79.814437",-6.863316,-79.814437,Bache grande en la pista principal,A,1,2025-07-07,18:03:08,1,1,4,6.0,
892,"-6.865833,-79.831952",-6.865833,-79.831952,Falta de recojo de basura hace 3 días,C,P,2025-07-07,08:13:31,0,1,3,,2.0
893,"-6.863708,-79.816881",-6.863708,-79.816881,Semáforo malogrado en el cruce,C,P,2025-07-09,22:50:16,1,1,2,6.0,
894,"-6.865626,-79.815631",-6.865626,-79.815631,Chofer de combi maneja imprudentemente,B,3,2025-07-07,10:13:17,0,5,4,2.0,
895,"-6.862863,-79.818483",-6.862863,-79.818483,Quema de basura contamina el aire,B,2,2025-07-08,01:33:37,0,4,19,,6.0
896,"-6.864137,-79.806376",-6.864137,-79.806376,Vehículo de carga obstruye tránsito,C,2,2025-07-09,23:33:34,0,5,18,,4.0
897,"-6.860593,-79.821328",-6.860593,-79.821328,Ruido excesivo por música de cantina,C,P,2025-07-08,16:38:38,0,3,12,4.0,
898,"-6.864043,-79.820365",-6.864043,-79.820365,Contaminación sonora por construcción,A,1,2025-07-08,03:59:37,1,4,4,1.0,
899,"-6.872699,-79.815502",-6.872699,-79.815502,Ciclista transita por vereda peatonal,B,2,2025-07-08,21:37:52,1,5,10,,3.0
900,"-6.862478,-79.810265",-6.862478,-79.810265,Violencia familiar reportada por vecinos,A,1,2025-07-09,10:00:14,0,2,1,2.0,
901,"-6.86764,-79.825269",-6.86764,-79.825269,Vandalismo en propiedad municipal,B,1,2025-07-10,06:49:54,1,2,2,,2.0
902,"-6.866501,-79.821781",-6.866501,-79.821781,Vendedor ambulante sin licencia,C,3,2025-07-10,16:31:49,1,3,7,,3.0
903,"-6.864626,-79.819075",-6.864626,-79.819075,Quema de basura contamina el aire,B,3,2025-07-08,18:06:44,1,4,15,1.0,
904,"-6.866444,-79.814099",-6.866444,-79.814099,Vendedor ambulante sin licencia,C,2,2025-07-08,08:29:00,1,3,24,,4.0
905,"-6.865632,-79.818661",-6.865632,-79.818661,Semáforo malogrado en el cruce,A,1,2025-07-09,18:11:12,1,1,23,,4.0
906,"-6.864954,-79.817637",-6.864954,-79.817637,Semáforo malogrado en el cruce,C,3,2025-07-08,18:34:28,0,1,6,6.0,
907,"-6.864307,-79.816925",-6.864307,-79.816925,Vendedor ambulante sin licencia,B,1,2025-07-10,18:17:20,1,3,2,,6.0
908,"-6.851889,-79.825188",-6.851889,-79.825188,Vehículo de carga obstruye tránsito,B,1,2025-07-10,08:48:45,0,5,23,3.0,
909,"-6.860542,-79.82072",-6.860542,-79.82072,Poste de alumbrado público no funciona,A,1,2025-07-09,13:09:39,1,1,19,1.0,
910,"-6.859189,-79.815734",-6.859189,-79.815734,Local comercial sin autorización municipal,A,2,2025-07-11,18:45:46,0,3,8,2.0,
911,"-6.852956,-79.815082",-6.852956,-79.815082,Bache grande en la pista principal,B,1,2025-07-09,07:02:46,1,1,18,5.0,
912,"-6.860494,-79.821748",-6.860494,-79.821748,Violencia familiar reportada por vecinos,A,2,2025-07-09,02:40:01,0,2,15,,11.0
913,"-6.860286,-79.816495",-6.860286,-79.816495,Fuga de agua en tubería principal,C,3,2025-07-10,07:31:20,1,1,23,,7.0
914,"-6.869789,-79.823046",-6.869789,-79.823046,Hurto en tienda del barrio,A,1,2025-07-11,02:08:48,1,2,6,4.0,
915,"-6.868683,-79.806946",-6.868683,-79.806946,Falta de recojo de basura hace 3 días,C,P,2025-07-11,19:45:34,0,1,22,1.0,
916,"-6.862093,-79.820835",-6.862093,-79.820835,Mototaxi no respeta paradero establecido,B,3,2025-07-11,12:57:33,0,5,22,,4.0
917,"-6.860144,-79.817596",-6.860144,-79.817596,Vehículo de carga obstruye tránsito,A,2,2025-07-09,01:23:14,0,5,9,1.0,
918,"-6.850089,-79.828146",-6.850089,-79.828146,Paradero informal genera congestión,A,1,2025-07-10,22:57:45,1,5,19,,6.0
919,"-6.868505,-79.815623",-6.868505,-79.815623,Semáforo malogrado en el cruce,B,3,2025-07-10,08:51:19,1,1,25,,3.0
920,"-6.868944,-79.810609",-6.868944,-79.810609,Vehículo de carga obstruye tránsito,C,3,2025-07-12,21:03:12,0,5,25,,3.0
921,"-6.864496,-79.817918",-6.864496,-79.817918,Semáforo malogrado en el cruce,A,2,2025-07-09,19:01:37,0,1,22,,9.0
922,"-6.86837,-79.821275",-6.86837,-79.821275,Hurto en tienda del barrio,B,2,2025-07-11,01:11:44,1,2,3,5.0,
923,"-6.856923,-79.817498",-6.856923,-79.817498,Paradero informal genera congestión,C,2,2025-07-09,04:09:22,0,5,22,3.0,
924,"-6.868953,-79.813289",-6.868953,-79.813289,Tala de árbol sin autorización,C,2,2025-07-09,04:35:19,1,4,14,,11.0
925,"-6.864948,-79.81957",-6.864948,-79.81957,Paradero informal genera congestión,B,3,2025-07-10,16:21:24,0,5,19,3.0,
926,"-6.864074,-79.815848",-6.864074,-79.815848,Hurto en tienda del barrio,B,1,2025-07-10,13:03:39,1,2,20,,8.0
927,"-6.861877,-79.823038",-6.861877,-79.823038,Vehículo de carga obstruye tránsito,B,2,2025-07-09,19:09:19,0,5,19,,7.0
928,"-6.865111,-79.807092",-6.865111,-79.807092,Contaminación sonora por construcción,B,3,2025-07-09,17:58:27,1,4,6,2.0,
929,"-6.863299,-79.815638",-6.863299,-79.815638,Local comercial sin autorización municipal,B,3,2025-07-10,11:54:51,1,3,23,,12.0
930,"-6.868765,-79.814407",-6.868765,-79.814407,Poste de alumbrado público no funciona,C,P,2025-07-10,17:42:42,1,1,4,5.0,
931,"-6.872919,-79.814705",-6.872919,-79.814705,Riña callejera entre jóvenes,A,2,2025-07-10,23:14:23,1,2,6,,12.0
932,"-6.86756,-79.802772",-6.86756,-79.802772,Violencia familiar reportada por vecinos,A,2,2025-07-10,23:50:57,0,2,4,,2.0
933,"-6.866717,-79.817412",-6.866717,-79.817412,Riña callejera entre jóvenes,A,1,2025-07-12,21:22:12,1,2,11,,10.0
934,"-6.863227,-79.818157",-6.863227,-79.818157,Mototaxi no respeta paradero establecido,C,2,2025-07-11,20:53:17,1,5,18,2.0,
935,"-6.862019,-79.821112",-6.862019,-79.821112,Vendedor ambulante sin licencia,B,3,2025-07-11,12:23:07,1,3,2,,3.0
936,"-6.862985,-79.818289",-6.862985,-79.818289,Tala de árbol sin autorización,B,2,2025-07-11,05:05:10,0,4,8,1.0,
937,"-6.87062,-79.823301",-6.87062,-79.823301,Robo de motocicleta en horario nocturno,B,2,2025-07-10,01:58:24,0,2,3,3.0,
938,"-6.862439,-79.821874",-6.862439,-79.821874,Quema de basura contamina el aire,C,3,2025-07-13,14:39:48,1,4,16,1.0,
939,"-6.856029,-79.819526",-6.856029,-79.819526,Vehículo de carga obstruye tránsito,B,3,2025-07-10,03:42:53,1,5,2,2.0,
940,"-6.867098,-79.821243",-6.867098,-79.821243,Chofer de combi maneja imprudentemente,C,P,2025-07-11,17:19:00,1,5,14,,10.0
941,"-6.85422,-79.82637",-6.85422,-79.82637,Local comercial sin autorización municipal,A,1,2025-07-10,16:17:01,0,3,20,1.0,
942,"-6.86098,-79.820075",-6.86098,-79.820075,Quema de basura contamina el aire,A,1,2025-07-13,00:18:14,0,4,10,,11.0
943,"-6.862473,-79.815624",-6.862473,-79.815624,Quema de basura contamina el aire,C,3,2025-07-10,19:51:01,1,4,21,,3.0
944,"-6.868035,-79.81392",-6.868035,-79.81392,Ruido excesivo por música de cantina,C,3,2025-07-13,21:34:26,1,3,18,,2.0
945,"-6.86707,-79.819386",-6.86707,-79.819386,Vandalismo en propiedad municipal,A,1,2025-07-10,11:27:47,0,2,15,5.0,
946,"-6.865974,-79.815904",-6.865974,-79.815904,Riña callejera entre jóvenes,C,2,2025-07-10,18:24:29,1,2,14,,11.0
947,"-6.872418,-79.807463",-6.872418,-79.807463,Comerciante no respeta horarios establecidos,B,2,2025-07-10,18:36:35,0,3,20,,3.0
948,"-6.86616,-79.817808",-6.86616,-79.817808,Local comercial sin autorización municipal,B,2,2025-07-10,18:52:56,1,3,10,,3.0
949,"-6.865091,-79.818898",-6.865091,-79.818898,Mal manejo de aguas residuales,C,3,2025-07-12,16:07:55,0,4,1,6.0,
950,"-6.862973,-79.818203",-6.862973,-79.818203,Semáforo malogrado en el cruce,A,1,2025-07-12,06:39:10,1,1,7,,12.0
951,"-6.865669,-79.817645",-6.865669,-79.817645,Violencia familiar reportada por vecinos,A,2,2025-07-10,21:02:12,1,2,16,4.0,
952,"-6.866442,-79.817687",-6.866442,-79.817687,Arrojo de desmonte en terreno baldío,C,2,2025-07-11,10:17:24,0,4,24,,6.0
953,"-6.874648,-79.817776",-6.874648,-79.817776,Ciclista transita por vereda peatonal,B,1,2025-07-10,22:55:58,1,5,5,4.0,
954,"-6.864768,-79.820923",-6.864768,-79.820923,Ciclista transita por vereda peatonal,C,2,2025-07-13,15:44:55,1,5,8,,10.0
955,"-6.870133,-79.810044",-6.870133,-79.810044,Acumulación de basura en canal de regadío,C,2,2025-07-11,21:37:26,1,4,15,4.0,
956,"-6.863484,-79.817625",-6.863484,-79.817625,Obstrucción de vereda por mercadería,C,3,2025-07-12,18:45:04,1,3,13,1.0,
957,"-6.860982,-79.820445",-6.860982,-79.820445,Vehículo de carga obstruye tránsito,B,3,2025-07-11,18:01:48,1,5,8,2.0,
958,"-6.861295,-79.812364",-6.861295,-79.812364,Local comercial sin autorización municipal,B,1,2025-07-12,09:20:07,0,3,19,3.0,
959,"-6.860633,-79.816407",-6.860633,-79.816407,Mal manejo de aguas residuales,B,1,2025-07-11,00:39:58,1,4,22,5.0,
960,"-6.857123,-79.817628",-6.857123,-79.817628,Ciclista transita por vereda peatonal,B,2,2025-07-11,02:49:48,0,5,2,,9.0
961,"-6.866452,-79.819798",-6.866452,-79.819798,Ruido excesivo por música de cantina,A,1,2025-07-11,17:03:37,0,3,17,5.0,
962,"-6.866799,-79.815575",-6.866799,-79.815575,Riña callejera entre jóvenes,B,1,2025-07-11,09:39:36,1,2,21,,7.0
963,"-6.866925,-79.816441",-6.866925,-79.816441,Tala de árbol sin autorización,B,1,2025-07-11,20:40:34,1,4,8,,5.0
964,"-6.860479,-79.815269",-6.860479,-79.815269,Fuga de agua en tubería principal,B,1,2025-07-12,00:38:13,1,1,21,6.0,
965,"-6.864992,-79.815603",-6.864992,-79.815603,Comerciante no respeta horarios establecidos,B,1,2025-07-11,20:13:01,0,3,16,5.0,
966,"-6.86257,-79.818922",-6.86257,-79.818922,Violencia familiar reportada por vecinos,B,3,2025-07-13,04:54:38,0,2,14,6.0,
967,"-6.850531,-79.825072",-6.850531,-79.825072,Contaminación sonora por construcción,B,2,2025-07-13,15:46:44,0,4,12,3.0,
968,"-6.86355,-79.821185",-6.86355,-79.821185,Hurto en tienda del barrio,C,2,2025-07-11,23:56:53,1,2,13,4.0,
969,"-6.863998,-79.803781",-6.863998,-79.803781,Quema de basura contamina el aire,C,2,2025-07-13,07:25:08,0,4,2,4.0,
970,"-6.867885,-79.821829",-6.867885,-79.821829,Mototaxi no respeta paradero establecido,C,P,2025-07-11,18:08:03,1,5,8,,11.0
971,"-6.865555,-79.817193",-6.865555,-79.817193,Violencia familiar reportada por vecinos,A,1,2025-07-11,05:10:29,1,2,20,3.0,
972,"-6.869232,-79.82305",-6.869232,-79.82305,Vendedor ambulante sin licencia,A,1,2025-07-13,11:11:24,1,3,2,,6.0
973,"-6.864987,-79.818631",-6.864987,-79.818631,Falta de recojo de basura hace 3 días,B,2,2025-07-11,17:13:54,0,1,1,2.0,
974,"-6.876484,-79.806679",-6.876484,-79.806679,Falta de recojo de basura hace 3 días,A,1,2025-07-11,19:57:05,0,1,16,5.0,
975,"-6.876018,-79.807644",-6.876018,-79.807644,Vendedor ambulante sin licencia,A,2,2025-07-11,09:04:13,0,3,9,,12.0
976,"-6.86565,-79.817997",-6.86565,-79.817997,Obstrucción de vereda por mercadería,A,1,2025-07-11,17:47:14,1,3,17,3.0,
977,"-6.864843,-79.820855",-6.864843,-79.820855,Fuga de agua en tubería principal,C,P,2025-07-11,08:22:19,0,1,7,,3.0
978,"-6.87072,-79.823622",-6.87072,-79.823622,Vendedor ambulante sin licencia,C,3,2025-07-11,10:01:53,1,3,20,,4.0
979,"-6.862024,-79.822184",-6.862024,-79.822184,Robo de motocicleta en horario nocturno,A,2,2025-07-13,14:00:48,0,2,10,3.0,
980,"-6.866913,-79.815002",-6.866913,-79.815002,Contaminación sonora por construcción,C,3,2025-07-12,15:54:00,1,4,21,4.0,
981,"-6.871057,-79.817431",-6.871057,-79.817431,Semáforo malogrado en el cruce,B,1,2025-07-11,08:57:29,1,1,15,,7.0
982,"-6.859959,-79.818484",-6.859959,-79.818484,Robo de motocicleta en horario nocturno,A,1,2025-07-11,20:52:07,1,2,25,,11.0
983,"-6.865177,-79.815128",-6.865177,-79.815128,Arrojo de desmonte en terreno baldío,B,1,2025-07-11,09:42:03,1,4,1,2.0,
984,"-6.863671,-79.817922",-6.863671,-79.817922,Poste de alumbrado público no funciona,B,3,2025-07-12,18:34:32,0,1,11,4.0,
985,"-6.85611,-79.817692",-6.85611,-79.817692,Riña callejera entre jóvenes,B,1,2025-07-14,08:35:02,1,2,19,,11.0
986,"-6.863405,-79.826067",-6.863405,-79.826067,Ciclista transita por vereda peatonal,A,2,2025-07-13,11:31:00,1,5,23,6.0,
987,"-6.865968,-79.816884",-6.865968,-79.816884,Paradero informal genera congestión,B,1,2025-07-12,13:23:38,1,5,21,,3.0
988,"-6.862679,-79.81577",-6.862679,-79.81577,Bache grande en la pista principal,A,1,2025-07-13,17:35:19,0,1,5,,7.0
